id,target,effect,interventionLimit,username,tiomstamp,score
2335,ukb_b_4710,ukb_b_6519,1,game-0.4653102660762862,5/12/20 19:44,0
2336,ukb_b_19953,ukb_b_5237,1,game-0.4653102660762862,5/12/20 19:44,94
2337,ukb_b_4710,ukb_b_19953,1,game-0.4653102660762862,5/12/20 19:45,0
2338,ukb_b_3957,ieu_a_1018,1,game-0.4653102660762862,5/12/20 19:45,54
2339,ukb_b_5238,ukb_b_4956,1,game-0.4653102660762862,5/12/20 19:46,100
2340,ukb_b_3957,ukb_b_4956,1,game-0.4653102660762862,5/12/20 19:46,100
2341,ukb_b_6519,ukb_b_4956,1,game-0.4653102660762862,5/12/20 19:47,100
2342,ukb_b_5238,ieu_a_24,1,game-0.4653102660762862,5/12/20 19:48,0
2343,ukb_b_3957,ukb_b_6519,1,game-0.4653102660762862,5/12/20 19:48,0
2344,ieu_a_24,ukb_b_5779,1,game-0.4653102660762862,5/12/20 19:49,0
2345,ukb_b_5238,ieu_a_1239,1,game-0.4653102660762862,5/12/20 19:50,0
2346,ukb_b_19953,ukb_b_4710,1,game-0.4653102660762862,5/12/20 19:50,100
2347,ukb_b_5779,ukb_b_3957,1,game-0.4653102660762862,5/12/20 19:51,0
2348,ieu_a_1239,ieu_a_961,1,game-0.4653102660762862,5/12/20 19:51,100
2349,ukb_b_4710,ukb_b_19953,1,game-0.4653102660762862,5/12/20 19:51,0
2350,ukb_b_5238,ieu_a_118,1,game-0.4653102660762862,5/12/20 19:52,0
2351,ukb_b_4710,ukb_b_5779,1,game-0.4653102660762862,5/12/20 19:52,0
2352,ukb_b_4710,ukb_b_3957,1,game-0.4653102660762862,5/12/20 19:53,0
2353,ukb_b_4710,ieu_a_24,1,game-0.4653102660762862,5/12/20 19:53,0
2354,ieu_a_1239,ukb_b_5238,1,game-0.4653102660762862,5/12/20 19:54,100
2355,ukb_b_3957,ukb_b_5237,1,game-0.4653102660762862,5/12/20 19:54,0
2356,ieu_a_1187,ukb_b_5076,1,game-0.4653102660762862,5/12/20 19:55,100
2357,ukb_b_4710,ieu_a_7,1,game-0.4653102660762862,5/12/20 19:55,0
2358,ukb_b_5238,ukb_b_8476,1,game-0.4653102660762862,5/12/20 19:56,0
2359,ukb_b_4710,ukb_b_5076,1,game-0.4653102660762862,5/12/20 19:57,0
2360,ieu_a_1239,ieu_a_24,1,game-0.4653102660762862,5/12/20 19:57,100
2361,ukb_b_3957,ukb_b_5237,1,game-0.4653102660762862,5/12/20 19:58,0
2362,ieu_a_1239,ukb_b_3957,1,game-0.4653102660762862,5/12/20 19:58,0
2363,ukb_b_8476,ukb_b_6519,1,game-0.4653102660762862,5/12/20 19:59,0
2364,ieu_a_1239,ieu_a_7,1,game-0.4653102660762862,5/12/20 20:00,100
2365,ukb_b_5238,ieu_a_1239,1,game-0.4653102660762862,5/12/20 20:00,0
2366,ieu_a_1187,ieu_a_118,1,game-0.4653102660762862,5/12/20 20:01,0
2367,ieu_a_1239,ieu_a_7,1,game-0.4653102660762862,5/12/20 20:01,100
2368,ukb_b_6519,ukb_b_5237,1,game-0.4653102660762862,5/12/20 20:02,0
2369,ukb_b_8476,ukb_b_6519,1,game-0.4653102660762862,5/12/20 20:03,0
2370,ukb_b_4710,ukb_b_5779,1,game-0.4653102660762862,5/12/20 20:03,0
2371,ieu_a_1187,ukb_b_6519,1,game-0.4653102660762862,5/12/20 20:04,100
2372,ieu_a_1239,ukb_b_4956,1,game-0.4653102660762862,5/12/20 20:05,100
2373,ieu_a_1239,ukb_b_4956,1,game-0.4653102660762862,5/12/20 20:05,100
2374,ukb_b_4710,ukb_b_5076,1,game-0.4653102660762862,5/12/20 20:06,100
2375,ieu_a_1239,ieu_a_7,1,game-0.4653102660762862,5/12/20 20:06,100
2376,ieu_a_1239,ieu_a_7,1,game-0.4653102660762862,5/12/20 20:06,100
2377,ieu_a_1239,ukb_b_4956,1,game-0.4653102660762862,5/12/20 20:07,100
2378,ukb_b_19953,ukb_b_4710,1,game-0.4653102660762862,5/12/20 20:08,100
2379,ieu_a_1239,ukb_b_4956,1,game-0.4653102660762862,5/12/20 20:08,100
2380,ukb_b_4710,ukb_b_5779,1,game-0.4653102660762862,5/12/20 20:09,0
2381,ieu_a_1239,ieu_a_7,1,game-0.4653102660762862,5/12/20 20:09,100
2382,ukb_b_19953,ukb_b_4710,1,game-0.4653102660762862,5/12/20 20:10,100
2383,ieu_a_1239,ieu_a_961,1,game-0.4653102660762862,5/12/20 20:11,100
2384,ieu_a_1239,ieu_a_961,1,game-0.4653102660762862,5/12/20 20:11,100
2385,ukb_b_4710,ukb_b_5237,1,game-0.4653102660762862,5/12/20 20:12,100
2386,ieu_a_1187,ukb_b_6519,1,game-0.4653102660762862,5/12/20 20:13,100
2387,ieu_a_1239,ukb_b_5076,1,game-0.4653102660762862,5/12/20 20:14,0
2388,ieu_a_1239,ukb_b_5238,1,game-0.4653102660762862,5/12/20 20:15,100
2389,ieu_a_1239,ukb_b_3957,1,game-0.4653102660762862,5/12/20 20:15,0
2390,ukb_b_6519,ukb_b_8476,1,game-0.4653102660762862,5/12/20 20:16,100
2391,ieu_a_1239,ukb_b_5076,1,game-0.4653102660762862,5/12/20 20:16,0
2392,ukb_b_19953,ukb_b_4710,1,game-0.4653102660762862,5/12/20 20:17,100
2393,ieu_a_1239,999,1,iv-0.5051670989238868,5/12/20 21:43,999
2394,ukb_b_19953,999,2,iv-0.5051670989238868,5/12/20 21:44,999
2395,ieu_a_1018,999,3,iv-0.5051670989238868,5/12/20 21:44,999
2396,ieu_a_118,999,4,iv-0.5051670989238868,5/12/20 21:44,999
2397,ukb_b_5076,999,5,iv-0.5051670989238868,5/12/20 21:44,999
2398,ieu_a_1239,999,6,iv-0.5051670989238868,5/12/20 21:45,999
2399,ieu_a_1239,999,7,iv-0.5051670989238868,5/12/20 21:45,999
2400,ieu_a_1239,999,8,iv-0.5051670989238868,5/12/20 21:45,999
2401,ieu_a_1239,999,9,iv-0.5051670989238868,5/12/20 21:45,999
2402,ukb_b_19953,999,10,iv-0.5051670989238868,5/12/20 21:45,999
2403,ukb_b_19953,999,11,iv-0.5051670989238868,5/12/20 21:46,999
2404,ieu_a_1239,999,12,iv-0.5051670989238868,5/12/20 21:46,999
2405,ieu_a_1239,999,13,iv-0.5051670989238868,5/12/20 21:46,999
2406,ukb_b_4956,999,14,iv-0.5051670989238868,5/12/20 21:46,999
2407,ukb_b_4710,999,15,iv-0.5051670989238868,5/12/20 21:46,999
2408,ukb_b_4710,999,16,iv-0.5051670989238868,5/12/20 21:46,999
2409,ieu_a_1239,999,17,iv-0.5051670989238868,5/12/20 21:46,999
2410,ukb_b_19953,999,18,iv-0.5051670989238868,5/12/20 21:46,999
2411,ukb_b_4956,999,19,iv-0.5051670989238868,5/12/20 21:46,999
2412,ukb_b_19953,999,20,iv-0.5051670989238868,5/12/20 21:47,999
2413,ukb_b_5076,999,21,iv-0.5051670989238868,5/12/20 21:47,999
2414,ukb_b_5076,999,22,iv-0.5051670989238868,5/12/20 21:47,999
2415,ieu_a_7,999,23,iv-0.5051670989238868,5/12/20 21:47,999
2416,ukb_b_4710,999,24,iv-0.5051670989238868,5/12/20 21:47,999
2417,ukb_b_5237,999,25,iv-0.5051670989238868,5/12/20 21:47,999
2418,ukb_b_4956,999,26,iv-0.5051670989238868,5/12/20 21:47,999
2419,ukb_b_4956,999,27,iv-0.5051670989238868,5/12/20 21:47,999
2420,ukb_b_5238,999,28,iv-0.5051670989238868,5/12/20 21:48,999
2421,ukb_b_5238,999,29,iv-0.5051670989238868,5/12/20 21:48,999
2422,ukb_b_4710,999,30,iv-0.5051670989238868,5/12/20 21:48,999
2423,ukb_b_4710,999,31,iv-0.5051670989238868,5/12/20 21:48,999
2424,ieu_a_1018,999,32,iv-0.5051670989238868,5/12/20 21:48,999
2425,ieu_a_1018,999,33,iv-0.5051670989238868,5/12/20 21:48,999
2426,ukb_b_5779,999,34,iv-0.5051670989238868,5/12/20 21:48,999
2427,ukb_b_4956,999,35,iv-0.5051670989238868,5/12/20 21:48,999
2428,ieu_a_1239,999,36,iv-0.5051670989238868,5/12/20 21:54,999
2429,ieu_a_1239,999,37,iv-0.5051670989238868,5/12/20 21:54,999
2430,ieu_a_1239,999,38,iv-0.5051670989238868,5/12/20 21:54,999
2431,ieu_a_1239,999,39,iv-0.5051670989238868,5/12/20 21:54,999
2432,ieu_a_1239,999,40,iv-0.5051670989238868,5/12/20 21:55,999
2433,ukb_b_4956,999,41,iv-0.5051670989238868,5/12/20 21:55,999
2434,ukb_b_4956,999,42,iv-0.5051670989238868,5/12/20 21:55,999
2435,ukb_b_4956,999,43,iv-0.5051670989238868,5/12/20 21:55,999
2436,ukb_b_4956,999,44,iv-0.5051670989238868,5/12/20 21:55,999
2437,ukb_b_4956,999,45,iv-0.5051670989238868,5/12/20 21:55,999
2438,ukb_b_4956,999,46,iv-0.5051670989238868,5/12/20 21:55,999
2439,ukb_b_4956,999,47,iv-0.5051670989238868,5/12/20 21:55,999
2440,ukb_b_4956,999,48,iv-0.5051670989238868,5/12/20 21:55,999
2441,ukb_b_4956,999,49,iv-0.5051670989238868,5/12/20 21:55,999
2442,ieu_a_1239,999,50,iv-0.5051670989238868,5/12/20 21:55,999
2443,ieu_a_1187,999,51,iv-0.5051670989238868,5/12/20 21:56,999
2444,ieu_a_1187,999,52,iv-0.5051670989238868,5/12/20 21:56,999
2445,ukb_b_6519,999,53,iv-0.5051670989238868,5/12/20 21:56,999
2446,ukb_b_6519,999,54,iv-0.5051670989238868,5/12/20 21:56,999
2447,ukb_b_6519,999,55,iv-0.5051670989238868,5/12/20 21:56,999
2448,ukb_b_6519,999,56,iv-0.5051670989238868,5/12/20 21:56,999
2449,ieu_a_1187,999,57,iv-0.5051670989238868,5/12/20 21:56,999
2450,ieu_a_1187,999,58,iv-0.5051670989238868,5/12/20 21:56,999
2451,ieu_a_1187,999,59,iv-0.5051670989238868,5/12/20 21:56,999
2452,ieu_a_1187,999,60,iv-0.5051670989238868,5/12/20 21:56,999
2453,ukb_b_3957,999,61,iv-0.5051670989238868,5/12/20 21:56,999
2454,ukb_b_3957,999,62,iv-0.5051670989238868,5/12/20 21:56,999
2455,ieu_a_7,999,1,iv-0.385422398027911,6/12/20 09:55,999
2456,ieu_a_7,999,2,iv-0.385422398027911,6/12/20 09:55,999
2457,ukb_b_3957,999,3,iv-0.385422398027911,6/12/20 09:55,999
2458,ukb_b_5779,999,4,iv-0.385422398027911,6/12/20 09:56,999
2459,ieu_a_7,999,5,iv-0.385422398027911,6/12/20 09:58,999
2460,ieu_a_7,999,6,iv-0.385422398027911,6/12/20 09:58,999
2461,ieu_a_1239,999,7,iv-0.385422398027911,6/12/20 09:58,999
2462,ieu_a_1018,999,8,iv-0.385422398027911,6/12/20 09:59,999
2463,ieu_a_961,999,9,iv-0.385422398027911,6/12/20 09:59,999
2464,ukb_b_6519,999,10,iv-0.385422398027911,6/12/20 10:00,999
2465,ukb_b_5076,999,11,iv-0.385422398027911,6/12/20 10:00,999
2466,ukb_b_5076,999,12,iv-0.385422398027911,6/12/20 10:01,999
2467,ukb_b_5076,999,13,iv-0.385422398027911,6/12/20 10:01,999
2468,ukb_b_5237,999,14,iv-0.385422398027911,6/12/20 10:12,999
2469,ieu_a_961,999,15,iv-0.385422398027911,6/12/20 10:15,999
2470,ukb_b_4710,999,16,iv-0.385422398027911,6/12/20 10:26,999
2471,ukb_b_4710,999,17,iv-0.385422398027911,6/12/20 10:26,999
2472,ieu_a_1239,999,18,iv-0.385422398027911,6/12/20 10:26,999
2473,ieu_a_1239,ukb_b_4956,1,game-0.6523353866528345,6/12/20 10:26,100
2474,ieu_a_1239,ieu_a_7,1,game-0.6523353866528345,6/12/20 10:27,100
2475,ieu_a_1239,ukb_b_19953,1,game-0.6523353866528345,6/12/20 10:27,100
2476,ieu_a_1239,ukb_b_5779,1,game-0.6523353866528345,6/12/20 10:28,0
2477,ukb_b_4710,ieu_a_1239,1,game-0.6523353866528345,6/12/20 10:28,0
2478,ukb_b_4710,ukb_b_4956,1,game-0.6523353866528345,6/12/20 10:28,100
2479,ukb_b_3957,ieu_a_1239,1,game-0.6523353866528345,6/12/20 10:29,100
2480,ukb_b_4710,ukb_b_4956,1,game-0.6523353866528345,6/12/20 10:29,100
2481,ukb_b_3957,ieu_a_1239,1,game-0.6523353866528345,6/12/20 10:29,100
2482,ukb_b_5238,ukb_b_5237,1,game-0.6523353866528345,6/12/20 10:30,0
2483,ieu_a_1239,ukb_b_5779,1,game-0.6523353866528345,6/12/20 10:30,0
2484,ieu_a_1239,ieu_a_961,1,game-0.6523353866528345,6/12/20 10:30,100
2485,ukb_b_3957,ukb_b_6519,1,game-0.6523353866528345,6/12/20 10:30,0
2486,ukb_b_3957,ieu_a_1239,1,game-0.6523353866528345,6/12/20 10:31,100
2487,ieu_a_1187,ieu_a_1018,1,game-0.6523353866528345,6/12/20 10:31,0
2488,ukb_b_8476,ieu_a_118,1,game-0.6523353866528345,6/12/20 10:31,100
2489,ukb_b_5779,ukb_b_19953,1,game-0.6523353866528345,6/12/20 10:31,19
2490,ieu_a_1239,ukb_b_4710,1,game-0.6523353866528345,6/12/20 10:32,100
2491,ukb_b_8476,ukb_b_6519,1,game-0.6523353866528345,6/12/20 10:32,0
2492,ukb_b_3957,ukb_b_5779,1,game-0.6523353866528345,6/12/20 10:32,100
2493,ieu_a_1239,ieu_a_961,1,game-0.6523353866528345,6/12/20 10:33,100
2494,ukb_b_6519,ukb_b_3957,1,game-0.6523353866528345,6/12/20 10:33,73
2495,ieu_a_1239,ukb_b_5238,1,game-0.6523353866528345,6/12/20 10:33,100
2496,ieu_a_1239,ieu_a_961,1,game-0.6523353866528345,6/12/20 10:34,100
2497,ieu_a_1239,ieu_a_7,1,game-0.6523353866528345,6/12/20 10:34,100
2498,ukb_b_3957,ukb_b_5779,1,game-0.6523353866528345,6/12/20 10:34,100
2499,ieu_a_1187,ukb_b_6519,1,game-0.6523353866528345,6/12/20 10:35,100
2500,ukb_b_5238,ukb_b_5076,1,game-0.6523353866528345,6/12/20 10:35,0
2501,ieu_a_1239,ieu_a_7,1,game-0.6523353866528345,6/12/20 10:35,100
2502,ukb_b_6519,ieu_a_1018,1,game-0.6523353866528345,6/12/20 10:35,100
2503,ukb_b_3957,ukb_b_5779,1,game-0.6523353866528345,6/12/20 10:35,100
2504,ieu_a_1187,ukb_b_6519,1,game-0.6523353866528345,6/12/20 10:36,100
2505,ukb_b_5238,ukb_b_5076,1,game-0.6523353866528345,6/12/20 10:36,100
2506,ukb_b_4956,999,19,iv-0.385422398027911,6/12/20 10:38,999
2507,ieu_a_1187,999,1,iv-0.9408987210605453,6/12/20 11:33,999
2508,ukb_b_5779,999,2,iv-0.9408987210605453,6/12/20 11:34,999
2509,ukb_b_4710,999,3,iv-0.9408987210605453,6/12/20 11:34,999
2510,ukb_b_5238,999,4,iv-0.9408987210605453,6/12/20 11:34,999
2511,ukb_b_19953,999,6,iv-0.9408987210605453,6/12/20 11:34,999
2512,ukb_b_5237,999,5,iv-0.9408987210605453,6/12/20 11:34,999
2513,ieu_a_24,999,7,iv-0.9408987210605453,6/12/20 11:34,999
2514,ieu_a_7,999,8,iv-0.9408987210605453,6/12/20 11:34,999
2515,ukb_b_3957,999,9,iv-0.9408987210605453,6/12/20 11:34,999
2516,ieu_a_1018,999,10,iv-0.9408987210605453,6/12/20 11:34,999
2517,ieu_a_118,999,11,iv-0.9408987210605453,6/12/20 11:34,999
2518,ieu_a_1239,999,12,iv-0.9408987210605453,6/12/20 11:34,999
2519,ukb_b_5238,999,13,iv-0.9408987210605453,6/12/20 11:34,999
2520,ukb_b_19953,999,14,iv-0.9408987210605453,6/12/20 11:34,999
2521,ieu_a_24,999,15,iv-0.9408987210605453,6/12/20 11:34,999
2522,ieu_a_1018,999,16,iv-0.9408987210605453,6/12/20 11:34,999
2523,ukb_b_3957,999,17,iv-0.9408987210605453,6/12/20 11:35,999
2524,ukb_b_5779,999,18,iv-0.9408987210605453,6/12/20 11:35,999
2525,ukb_b_5238,999,19,iv-0.9408987210605453,6/12/20 11:35,999
2526,ukb_b_5237,999,20,iv-0.9408987210605453,6/12/20 11:36,999
2527,ukb_b_5076,999,21,iv-0.9408987210605453,6/12/20 11:36,999
2528,ukb_b_19953,999,22,iv-0.9408987210605453,6/12/20 11:36,999
2529,ieu_a_7,999,23,iv-0.9408987210605453,6/12/20 11:36,999
2530,ukb_b_3957,999,24,iv-0.9408987210605453,6/12/20 11:36,999
2531,ieu_a_1018,999,25,iv-0.9408987210605453,6/12/20 11:36,999
2532,ieu_a_118,999,26,iv-0.9408987210605453,6/12/20 11:36,999
2533,ieu_a_1187,999,27,iv-0.9408987210605453,6/12/20 11:36,999
2534,ukb_b_6519,999,28,iv-0.9408987210605453,6/12/20 11:36,999
2535,ieu_a_1018,999,29,iv-0.9408987210605453,6/12/20 11:36,999
2536,ieu_a_118,999,30,iv-0.9408987210605453,6/12/20 11:36,999
2537,ieu_a_1187,999,31,iv-0.9408987210605453,6/12/20 11:36,999
2538,ieu_a_1239,999,32,iv-0.9408987210605453,6/12/20 11:36,999
2539,ukb_b_19953,ieu_a_24,1,game-0.7846858491446198,6/12/20 14:15,69
2540,ukb_b_8476,ieu_a_118,1,game-0.7846858491446198,6/12/20 14:16,100
2541,ieu_a_1187,ieu_a_1018,1,game-0.7846858491446198,6/12/20 14:19,0
2542,"ukb_b_5779,ieu_a_1239",ukb_b_4956,2,game-0.7846858491446198,6/12/20 14:21,100
2543,,ukb_b_4956,0,game-0.7846858491446198,6/12/20 14:21,100
2544,ukb_b_6519,ukb_b_8476,1,game-0.7846858491446198,6/12/20 14:23,100
2545,"ukb_b_5779,ieu_a_1239",ukb_b_4956,2,game-0.7846858491446198,6/12/20 14:24,100
2546,,ukb_b_5238,0,game-0.7846858491446198,6/12/20 14:25,0
2547,"ukb_b_3957,ieu_a_1239",ukb_b_5238,2,game-0.7846858491446198,6/12/20 14:25,78
2548,ukb_b_4710,ieu_a_7,1,game-0.9231461923064793,6/12/20 14:26,0
2549,"ieu_a_1187,ukb_b_6519",ukb_b_8476,2,game-0.7846858491446198,6/12/20 14:26,100
2550,"ieu_a_1239,ukb_b_8476",ieu_a_118,2,game-0.7846858491446198,6/12/20 14:28,87
2551,ukb_b_8476,ukb_b_6519,1,game-0.9231461923064793,6/12/20 14:28,0
2552,"ukb_b_5238,ukb_b_19953",ukb_b_5237,2,game-0.7846858491446198,6/12/20 14:29,27
2553,,ieu_a_118,0,game-0.7846858491446198,6/12/20 14:30,0
2554,ieu_a_1239,ukb_b_5779,1,game-0.9231461923064793,6/12/20 14:30,0
2555,ieu_a_7,999,1,iv-0.025033880071003045,6/12/20 14:31,999
2556,ieu_a_7,999,2,iv-0.025033880071003045,6/12/20 14:31,999
2557,ukb_b_3957,ukb_b_4956,1,game-0.9231461923064793,6/12/20 14:31,100
2558,ukb_b_5076,999,3,iv-0.025033880071003045,6/12/20 14:32,999
2559,ukb_b_5076,999,4,iv-0.025033880071003045,6/12/20 14:32,999
2560,ukb_b_5076,999,5,iv-0.025033880071003045,6/12/20 14:32,999
2561,ukb_b_5076,999,6,iv-0.025033880071003045,6/12/20 14:32,999
2562,ukb_b_5076,999,7,iv-0.025033880071003045,6/12/20 14:33,999
2563,ieu_a_1239,999,1,iv-0.555942755993559,6/12/20 14:34,999
2564,"ieu_a_1187,ukb_b_8476",ukb_b_5076,2,game-0.9231461923064793,6/12/20 14:34,100
2565,,ukb_b_5076,0,game-0.9231461923064793,6/12/20 14:34,100
2566,ukb_b_4710,999,2,iv-0.555942755993559,6/12/20 14:35,999
2567,ukb_b_4710,999,3,iv-0.555942755993559,6/12/20 14:35,999
2568,ukb_b_4710,999,4,iv-0.555942755993559,6/12/20 14:35,999
2569,ukb_b_4710,999,5,iv-0.555942755993559,6/12/20 14:35,999
2570,ukb_b_4710,999,6,iv-0.555942755993559,6/12/20 14:35,999
2571,ieu_a_1239,999,7,iv-0.555942755993559,6/12/20 14:35,999
2572,ieu_a_1239,999,8,iv-0.555942755993559,6/12/20 14:35,999
2573,ieu_a_1239,999,9,iv-0.555942755993559,6/12/20 14:35,999
2574,ieu_a_1239,999,10,iv-0.555942755993559,6/12/20 14:35,999
2575,ieu_a_1239,999,11,iv-0.555942755993559,6/12/20 14:35,999
2576,ukb_b_5076,999,12,iv-0.555942755993559,6/12/20 14:35,999
2577,ukb_b_5076,999,13,iv-0.555942755993559,6/12/20 14:35,999
2578,ukb_b_5076,999,14,iv-0.555942755993559,6/12/20 14:35,999
2579,ukb_b_5076,999,15,iv-0.555942755993559,6/12/20 14:35,999
2580,ieu_a_1239,999,8,iv-0.025033880071003045,6/12/20 14:36,999
2581,"ukb_b_4710,ukb_b_3957",ukb_b_8476,2,game-0.9231461923064793,6/12/20 14:37,0
2582,"ieu_a_1187,ukb_b_6519",ieu_a_961,2,game-0.9231461923064793,6/12/20 14:38,8
2583,"ukb_b_19953,ukb_b_5238",ieu_a_1239,2,game-0.9231461923064793,6/12/20 14:39,0
2584,"ieu_a_1187,ukb_b_6519",ukb_b_5779,2,game-0.9231461923064793,6/12/20 14:40,29
2585,ukb_b_5237,999,9,iv-0.025033880071003045,6/12/20 14:41,999
2586,ukb_b_5238,999,10,iv-0.025033880071003045,6/12/20 14:41,999
2587,ukb_b_5238,999,11,iv-0.025033880071003045,6/12/20 14:41,999
2588,,ukb_b_5076,0,game-0.9231461923064793,6/12/20 14:41,100
2589,ieu_a_24,999,12,iv-0.025033880071003045,6/12/20 14:42,999
2590,ieu_a_24,999,13,iv-0.025033880071003045,6/12/20 14:42,999
2591,ukb_b_5076,999,14,iv-0.025033880071003045,6/12/20 14:42,999
2592,ukb_b_5076,999,15,iv-0.025033880071003045,6/12/20 14:42,999
2593,ukb_b_5076,999,16,iv-0.025033880071003045,6/12/20 14:42,999
2594,ukb_b_5076,999,17,iv-0.025033880071003045,6/12/20 14:42,999
2595,ukb_b_5076,999,18,iv-0.025033880071003045,6/12/20 14:42,999
2596,ukb_b_5076,999,19,iv-0.025033880071003045,6/12/20 14:42,999
2597,ukb_b_5076,999,20,iv-0.025033880071003045,6/12/20 14:42,999
2598,ukb_b_5076,999,21,iv-0.025033880071003045,6/12/20 14:42,999
2599,ieu_a_7,999,22,iv-0.025033880071003045,6/12/20 14:42,999
2600,ieu_a_7,999,23,iv-0.025033880071003045,6/12/20 14:42,999
2601,ieu_a_7,999,24,iv-0.025033880071003045,6/12/20 14:42,999
2602,ieu_a_7,999,25,iv-0.025033880071003045,6/12/20 14:42,999
2603,ieu_a_7,999,26,iv-0.025033880071003045,6/12/20 14:42,999
2604,ieu_a_7,999,27,iv-0.025033880071003045,6/12/20 14:42,999
2605,ieu_a_7,999,28,iv-0.025033880071003045,6/12/20 14:42,999
2606,ieu_a_7,999,29,iv-0.025033880071003045,6/12/20 14:42,999
2607,ukb_b_4710,999,30,iv-0.025033880071003045,6/12/20 14:43,999
2608,ukb_b_4710,999,31,iv-0.025033880071003045,6/12/20 14:43,999
2609,ieu_a_961,999,32,iv-0.025033880071003045,6/12/20 14:43,999
2610,ieu_a_961,999,33,iv-0.025033880071003045,6/12/20 14:43,999
2611,ieu_a_961,999,34,iv-0.025033880071003045,6/12/20 14:43,999
2612,ieu_a_961,999,35,iv-0.025033880071003045,6/12/20 14:43,999
2613,ieu_a_961,999,36,iv-0.025033880071003045,6/12/20 14:43,999
2614,ieu_a_961,999,37,iv-0.025033880071003045,6/12/20 14:43,999
2615,ieu_a_7,999,38,iv-0.025033880071003045,6/12/20 14:43,999
2616,ieu_a_7,999,39,iv-0.025033880071003045,6/12/20 14:43,999
2617,ieu_a_7,999,40,iv-0.025033880071003045,6/12/20 14:43,999
2618,ieu_a_7,999,41,iv-0.025033880071003045,6/12/20 14:43,999
2619,ukb_b_5076,999,42,iv-0.025033880071003045,6/12/20 14:44,999
2620,ukb_b_5076,999,43,iv-0.025033880071003045,6/12/20 14:44,999
2621,ukb_b_5076,999,44,iv-0.025033880071003045,6/12/20 14:44,999
2622,ieu_a_1239,999,45,iv-0.025033880071003045,6/12/20 14:44,999
2623,ieu_a_1239,999,46,iv-0.025033880071003045,6/12/20 14:44,999
2624,ieu_a_961,999,47,iv-0.025033880071003045,6/12/20 14:44,999
2625,ieu_a_961,999,48,iv-0.025033880071003045,6/12/20 14:44,999
2626,ukb_b_19953,999,49,iv-0.025033880071003045,6/12/20 14:44,999
2627,ukb_b_19953,999,50,iv-0.025033880071003045,6/12/20 14:44,999
2628,ukb_b_4956,999,51,iv-0.025033880071003045,6/12/20 14:44,999
2629,ukb_b_4956,999,52,iv-0.025033880071003045,6/12/20 14:44,999
2630,ukb_b_5779,999,53,iv-0.025033880071003045,6/12/20 14:44,999
2631,ukb_b_5779,999,54,iv-0.025033880071003045,6/12/20 14:44,999
2632,ukb_b_8476,999,55,iv-0.025033880071003045,6/12/20 14:44,999
2633,ukb_b_8476,999,56,iv-0.025033880071003045,6/12/20 14:44,999
2634,ieu_a_1187,999,57,iv-0.025033880071003045,6/12/20 14:45,999
2635,ieu_a_1187,999,58,iv-0.025033880071003045,6/12/20 14:45,999
2636,,ukb_b_5237,0,game-0.9231461923064793,6/12/20 14:46,0
2637,ieu_a_1239,ukb_b_3957,1,game-0.8584718875933246,6/12/20 14:54,0
2638,ukb_b_3957,ukb_b_5779,1,game-0.8584718875933246,6/12/20 14:55,100
2639,ieu_a_1187,ukb_b_8476,1,game-0.8584718875933246,6/12/20 14:55,0
2640,"ukb_b_19953,ukb_b_4710",ieu_a_7,2,game-0.9231461923064793,6/12/20 14:55,11
2641,ieu_a_1239,ukb_b_5076,1,game-0.8584718875933246,6/12/20 14:56,0
2642,ukb_b_6519,ukb_b_3957,1,game-0.8584718875933246,6/12/20 14:56,73
2643,ieu_a_1239,ieu_a_118,1,game-0.8584718875933246,6/12/20 14:57,52
2644,ukb_b_3957,ukb_b_5076,1,game-0.8584718875933246,6/12/20 14:58,100
2645,ieu_a_1239,ukb_b_5238,1,game-0.8584718875933246,6/12/20 14:58,100
2646,ieu_a_1239,ukb_b_19953,1,game-0.8584718875933246,6/12/20 15:00,100
2647,ukb_b_4710,ukb_b_5237,1,game-0.8584718875933246,6/12/20 15:00,100
2648,ieu_a_1239,ieu_a_118,1,game-0.8584718875933246,6/12/20 15:00,52
2649,ieu_a_1187,ukb_b_6519,1,game-0.8584718875933246,6/12/20 15:02,100
2650,ieu_a_1239,ukb_b_4956,1,game-0.8584718875933246,6/12/20 15:02,100
2651,ieu_a_1239,ukb_b_3957,1,game-0.8584718875933246,6/12/20 15:03,0
2652,ieu_a_1239,ukb_b_4710,1,game-0.8584718875933246,6/12/20 15:04,100
2653,ieu_a_1187,999,59,iv-0.025033880071003045,6/12/20 15:04,999
2654,ieu_a_1187,999,60,iv-0.025033880071003045,6/12/20 15:04,999
2655,ieu_a_1187,999,61,iv-0.025033880071003045,6/12/20 15:04,999
2656,ieu_a_1187,999,62,iv-0.025033880071003045,6/12/20 15:04,999
2657,ieu_a_1239,ieu_a_961,1,game-0.8584718875933246,6/12/20 15:04,100
2658,ukb_b_8476,ukb_b_3957,1,game-0.8584718875933246,6/12/20 15:05,100
2659,ukb_b_4710,ukb_b_19953,1,game-0.8584718875933246,6/12/20 15:05,0
2660,ieu_a_1239,ukb_b_19953,1,game-0.8584718875933246,6/12/20 15:05,100
2661,ieu_a_1239,ieu_a_118,1,game-0.8584718875933246,6/12/20 15:05,52
2662,ieu_a_1239,ukb_b_5238,1,game-0.8584718875933246,6/12/20 15:06,100
2663,ieu_a_1239,ukb_b_19953,1,game-0.8584718875933246,6/12/20 15:06,100
